feature,importance
issue_type_Story,9.343910190748924e-05
project_key_OODT,9.277852201335458e-05
project_key_SPOT,9.03229105209427e-05
project_key_AIRAVATA,8.854525060554559e-05
project_key_SCIMPLE,8.758431615289856e-05
project_key_TEPHRA,8.647787817852058e-05
issue_type_Question,8.534739761543501e-05
project_key_KUDU,8.435323665557653e-05
project_key_LOGCXX,8.385860001140151e-05
project_key_SENTRY,8.090869923285794e-05
project_key_TS,8.03678896593171e-05
project_key_APLO,7.952332566921319e-05
project_key_SSHD,7.940731273176367e-05
project_key_MCOMPILER,7.912273572566236e-05
project_key_MAPREDUCE,7.658857965118571e-05
project_key_DRILL,7.614207825371064e-05
project_key_CLIMATE,7.554623016986771e-05
project_key_TC,7.330746561500987e-05
project_key_INCUBATOR,6.848215914243031e-05
project_key_SYSTEMDS,6.79025806440813e-05
project_key_TIKA,6.517145917116271e-05
project_key_MWAR,6.379014472903119e-05
project_key_TOBAGO,6.374104534984886e-05
project_key_LOGGING,6.249936948324188e-05
project_key_XMLBEANS,6.12721658835238e-05
project_key_AVRO,5.9999553332393576e-05
project_key_CLEREZZA,5.9773199642856404e-05
project_key_DIRSERVER,5.9392713427543926e-05
project_key_GEODE,5.820545358240034e-05
project_key_SIS,5.684109964420883e-05
project_key_HCATALOG,5.6697242791403176e-05
project_key_PLUTO,5.5660308124925184e-05
project_key_XMLCOMMONS,5.387944561580672e-05
project_key_MANTRUN,5.358026304354987e-05
priority_Normal,5.332262426178673e-05
project_key_DIR,5.201800375084698e-05
project_key_SHIRO,5.1739873794036496e-05
project_key_LOG4J2,5.1426095965272626e-05
project_key_SMXCOMP,5.117440072428311e-05
project_key_RAMPART,5.106434261586197e-05
project_key_LOG4NET,5.0873201859578104e-05
project_key_CASSANDRA,4.990519584862106e-05
project_key_MRM,4.9825212116140155e-05
project_key_CLK,4.7429680600741715e-05
project_key_ATLAS,4.3097156471483276e-05
project_key_SMX4KNL,4.112086069073788e-05
project_key_MTOMCAT,4.108566480665762e-05
project_key_ARTEMIS,3.818747326897232e-05
project_key_CAUSEWAY,3.7425502704084016e-05
project_key_XMLRPC,3.699195572139802e-05
project_key_STDCXX,3.643090229510876e-05
project_key_TILES,3.6421981475384895e-05
project_key_MAHOUT,3.591087023474249e-05
project_key_ANY23,3.590437973071871e-05
project_key_ZOOKEEPER,3.460547577804348e-05
project_key_VFS,3.430120231201149e-05
project_key_HTRACE,3.3831723165264144e-05
project_key_BATCHEE,3.3589190281459114e-05
project_key_ARIES,3.292230300189656e-05
project_key_HIVEMIND,3.07080592863798e-05
project_key_MSHARED,3.0067899628332806e-05
project_key_JAXME,3.005672674059885e-05
project_key_DAFFODIL,2.986527142800224e-05
project_key_SINGA,2.9859875591918638e-05
project_key_MCHANGES,2.973276966445239e-05
project_key_JDO,2.9618921252552915e-05
project_key_ATTIC,2.9339010891008454e-05
project_key_DELTASPIKE,2.845668007863361e-05
project_key_ARROW,2.8448669079292055e-05
project_key_GERONIMODEVTOOLS,2.6568313307852986e-05
project_key_HIVEMALL,2.6232525543038943e-05
project_key_CELIX,2.5933090550831072e-05
project_key_TAMAYA,2.5212367272200356e-05
project_key_MPOM,2.4430106208602427e-05
project_key_SMX4NMR,2.248558802020352e-05
project_key_NETBEANS,2.2086528309662282e-05
project_key_GIRAPH,2.1819017932778505e-05
project_key_NPANDAY,2.177311766225503e-05
project_key_STANBOL,2.1724356268972264e-05
project_key_HTTPCORE,2.1689895415888488e-05
project_key_MJAVADOC,2.166565395887572e-05
project_key_KNOX,2.16170917575443e-05
priority_Not a Priority,2.149761070802462e-05
project_key_EAGLE,2.125389640129313e-05
project_key_MYRIAD,2.1214013289471185e-05
project_key_SUREFIRE,2.114351852720111e-05
project_key_CMIS,2.0088024387748736e-05
project_key_MATH,1.9861748106695056e-05
project_key_XBEAN,1.9597124339727563e-05
